Action,PlayerScore,OpponentScore,AccruedScore,NumDiceAvailable,Dice1,Dice2,Dice3,Dice4,Dice5,Dice6,Outcome1,Outcome2,Outcome3,Outcome4,Outcome5,Outcome6
0,9800,7200,500,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9750,7800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7200,9100,0,4,4,3,6,2,0,0,0,0,1,0,0,0
1,5900,3250,450,6,2,4,5,5,5,2,0,0,1,1,1,0
0,550,8150,100,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7150,5450,400,4,6,6,3,6,0,0,1,1,0,1,0,0
0,1150,6050,700,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8000,5600,300,2,2,6,0,0,0,0,0,1,0,0,0,0
0,1400,10900,1400,6,0,0,0,0,0,0,1,0,0,0,0,0
1,4000,7050,0,2,6,1,0,0,0,0,0,1,0,0,0,0
0,1000,9200,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,10500,5250,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4750,1950,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8500,1050,800,4,0,0,0,0,0,0,1,0,0,0,0,0
1,2000,9900,1150,2,3,4,0,0,0,0,1,0,0,0,0,0
0,3950,9450,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,0,8500,300,4,0,0,0,0,0,0,1,0,0,0,0,0
0,3600,5650,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2250,3000,1600,4,0,0,0,0,0,0,1,0,0,0,0,0
0,2900,8750,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,5600,6650,3550,5,6,6,2,3,3,0,0,0,1,0,0,0
1,7000,11000,750,2,6,5,0,0,0,0,0,1,0,0,0,0
0,4750,7200,450,3,0,0,0,0,0,0,1,0,0,0,0,0
1,8700,10700,0,4,4,3,4,5,0,0,0,0,0,1,0,0
1,5550,2000,0,3,1,4,1,0,0,0,1,0,1,0,0,0
1,9500,3150,1250,4,2,3,6,5,0,0,0,0,0,1,0,0
1,150,8050,550,5,1,5,3,2,2,0,1,0,0,0,0,0
0,9500,6600,250,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9450,1800,600,2,0,0,0,0,0,0,1,0,0,0,0,0
0,1050,3600,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,450,2250,100,5,0,0,0,0,0,0,1,0,0,0,0,0
0,1550,4200,650,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1900,4250,3300,4,0,0,0,0,0,0,1,0,0,0,0,0
1,2400,2050,300,4,1,1,4,5,0,0,1,1,0,0,0,0
0,2700,5350,7900,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9300,3450,0,4,5,3,5,4,0,0,1,0,1,0,0,0
0,8650,850,750,4,0,0,0,0,0,0,1,0,0,0,0,0
0,300,4750,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,3100,8800,1100,2,0,0,0,0,0,0,1,0,0,0,0,0
0,1400,1150,1600,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6550,4250,900,2,0,0,0,0,0,0,1,0,0,0,0,0
1,1950,8450,250,4,3,1,1,4,0,0,0,1,1,0,0,0
0,3500,4550,1800,6,0,0,0,0,0,0,1,0,0,0,0,0
0,1850,2600,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,9150,2900,950,5,0,0,0,0,0,0,1,0,0,0,0,0
0,800,7750,250,2,0,0,0,0,0,0,1,0,0,0,0,0
1,2250,6850,1100,3,1,4,3,0,0,0,1,0,0,0,0,0
0,5100,8300,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,7850,4050,300,3,0,0,0,0,0,0,1,0,0,0,0,0
0,400,3000,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,50,4300,950,6,0,0,0,0,0,0,1,0,0,0,0,0
1,3000,6750,0,5,1,2,3,1,3,0,1,0,0,1,0,0
1,7450,3300,650,3,1,4,6,0,0,0,1,0,0,0,0,0
1,7250,1950,1150,4,2,1,2,3,0,0,0,1,0,0,0,0
1,5950,6250,0,5,1,3,5,4,6,0,1,0,0,0,0,0
1,7450,9550,1050,6,2,5,1,2,1,5,1,1,1,1,1,1
0,7850,10850,1400,6,0,0,0,0,0,0,1,0,0,0,0,0
0,1300,4150,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,700,10100,150,5,5,4,2,2,6,0,1,0,0,0,0,0
1,8650,2100,0,5,4,1,4,2,2,0,0,1,0,0,0,0
0,7300,1450,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3000,3000,600,4,6,3,1,1,0,0,0,0,1,1,0,0
0,7600,5550,950,2,0,0,0,0,0,0,1,0,0,0,0,0
0,4950,4100,1100,4,0,0,0,0,0,0,1,0,0,0,0,0
1,1700,8900,3850,5,5,4,1,1,4,0,0,0,1,1,0,0
1,3050,5350,100,2,6,5,0,0,0,0,0,1,0,0,0,0
1,3800,4950,0,4,3,1,3,5,0,0,0,1,0,0,0,0
1,7300,350,0,2,6,1,0,0,0,0,0,1,0,0,0,0
1,1700,2100,0,6,6,4,6,3,4,6,1,0,1,0,0,1
1,9150,5450,0,6,2,6,5,6,1,5,0,0,0,0,1,0
1,3250,450,300,2,4,3,0,0,0,0,0,1,0,0,0,0
1,7850,450,400,6,2,5,1,6,5,5,0,1,1,0,1,1
0,1000,8050,500,3,0,0,0,0,0,0,1,0,0,0,0,0
0,7400,6300,1800,5,0,0,0,0,0,0,1,0,0,0,0,0
1,10300,1850,500,2,6,4,0,0,0,0,1,0,0,0,0,0
1,2200,5950,0,2,5,4,0,0,0,0,1,0,0,0,0,0
1,9350,5150,1000,6,1,1,3,3,5,1,1,1,0,0,1,1
1,7500,5400,0,3,6,2,1,0,0,0,0,0,1,0,0,0
0,4800,10000,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,2450,2000,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,10200,950,350,4,2,5,6,1,0,0,0,0,0,1,0,0
0,10400,8600,1100,4,0,0,0,0,0,0,1,0,0,0,0,0
1,1400,300,500,5,6,3,4,4,2,0,0,0,0,0,1,0
0,7750,8900,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9650,6500,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,2850,7850,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7100,8650,0,4,3,4,6,6,0,0,0,0,1,1,0,0
0,6300,4300,850,5,0,0,0,0,0,0,1,0,0,0,0,0
0,1750,1300,800,3,0,0,0,0,0,0,1,0,0,0,0,0
0,8500,9250,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6200,7850,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,5350,1400,1950,2,1,2,0,0,0,0,1,0,0,0,0,0
1,4800,7000,1250,4,3,4,6,1,0,0,0,0,0,1,0,0
0,6850,3350,500,1,0,0,0,0,0,0,0,0,0,0,0,0
0,250,4750,3600,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4050,9500,700,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9500,6450,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,3850,3100,450,5,3,4,2,1,5,0,0,0,0,1,0,0
0,3000,8100,800,2,0,0,0,0,0,0,1,0,0,0,0,0
0,9000,2200,850,1,0,0,0,0,0,0,0,0,0,0,0,0
0,350,9050,2000,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6150,6000,450,2,0,0,0,0,0,0,1,0,0,0,0,0
1,7500,7450,900,6,6,4,1,6,2,6,1,0,1,1,0,1
1,9900,1100,0,4,3,4,5,5,0,0,0,0,1,1,0,0
0,4450,3450,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,5150,1550,2400,6,4,6,3,3,6,2,0,0,0,0,0,1
1,6850,1600,0,2,1,1,0,0,0,0,1,1,0,0,0,0
0,4650,7650,600,2,0,0,0,0,0,0,1,0,0,0,0,0
1,9750,4400,800,4,6,6,6,5,0,0,1,1,1,1,0,0
0,3900,4100,100,2,0,0,0,0,0,0,1,0,0,0,0,0
0,1300,8850,850,3,0,0,0,0,0,0,1,0,0,0,0,0
1,7900,600,450,2,4,4,0,0,0,0,1,1,0,0,0,0
1,9300,10000,0,4,4,4,6,1,0,0,0,0,0,1,0,0
0,1450,7800,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,8900,7700,1500,3,4,3,2,0,0,0,0,0,1,0,0,0
0,2950,1600,950,4,0,0,0,0,0,0,1,0,0,0,0,0
1,10650,8500,450,4,3,4,3,2,0,0,0,0,0,1,0,0
1,3900,4900,0,6,1,1,2,2,4,1,1,1,0,0,0,1
1,6200,5200,1850,2,4,5,0,0,0,0,0,1,0,0,0,0
1,8800,5450,550,4,2,3,6,2,0,0,0,0,1,0,0,0
1,7000,1700,0,3,5,5,4,0,0,0,1,1,0,0,0,0
1,150,9000,700,5,6,3,4,3,5,0,0,0,0,0,1,0
0,1300,3800,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6850,10750,2500,5,0,0,0,0,0,0,1,0,0,0,0,0
0,2150,3750,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,100,5700,1350,4,5,5,1,6,0,0,0,0,1,0,0,0
0,9300,10250,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,5550,10200,500,2,4,2,0,0,0,0,0,1,0,0,0,0
0,1650,1000,300,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4600,950,550,4,6,6,4,6,0,0,1,1,0,1,0,0
1,4700,7550,0,4,1,2,2,1,0,0,1,0,0,1,0,0
1,5200,6900,2750,4,4,5,3,6,0,0,0,1,0,0,0,0
0,5200,5900,1500,6,0,0,0,0,0,0,1,0,0,0,0,0
0,5500,3800,950,4,0,0,0,0,0,0,1,0,0,0,0,0
0,1700,10950,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,5450,5400,100,4,0,0,0,0,0,0,1,0,0,0,0,0
0,1600,1600,450,2,0,0,0,0,0,0,1,0,0,0,0,0
0,9300,4200,1850,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1200,7750,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,7950,4100,900,2,0,0,0,0,0,0,1,0,0,0,0,0
1,10350,9950,0,2,2,2,0,0,0,0,1,1,0,0,0,0
1,7250,7600,900,4,5,1,2,5,0,0,0,1,0,0,0,0
1,6600,2900,1450,6,3,2,1,2,2,2,0,1,0,1,1,1
1,4000,7250,4650,2,1,6,0,0,0,0,1,0,0,0,0,0
1,800,7100,4150,3,2,6,6,0,0,0,0,1,1,0,0,0
1,7800,2250,1850,5,5,4,1,2,1,0,0,0,1,0,1,0
0,10350,3150,5750,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6000,8600,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,6050,7350,450,2,0,0,0,0,0,0,1,0,0,0,0,0
1,2500,9200,800,3,4,1,1,0,0,0,0,1,1,0,0,0
0,8300,8900,600,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3400,9700,0,4,5,2,4,2,0,0,1,0,0,0,0,0
0,4250,6800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8700,3500,0,6,1,2,1,5,3,6,1,0,1,0,0,0
0,1800,4850,8550,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2000,350,2100,5,1,4,1,3,1,0,1,0,1,0,1,0
0,8200,7150,300,5,0,0,0,0,0,0,1,0,0,0,0,0
0,6900,7400,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,7950,150,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,3750,5400,450,5,1,5,5,6,3,0,1,0,0,0,0,0
1,2000,10700,550,3,1,2,3,0,0,0,1,0,0,0,0,0
0,5300,1700,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,6100,7900,200,2,6,3,0,0,0,0,1,0,0,0,0,0
0,2600,4050,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,5700,7200,550,6,1,5,6,3,4,6,1,0,0,0,0,0
1,5800,7450,1100,6,5,5,1,4,1,5,1,1,1,0,1,1
0,6900,1200,350,6,0,0,0,0,0,0,1,0,0,0,0,0
1,350,7850,0,3,1,1,5,0,0,0,1,1,0,0,0,0
0,3650,3650,1100,4,0,0,0,0,0,0,1,0,0,0,0,0
1,9100,5350,100,5,6,5,3,5,2,0,0,1,0,1,0,0
1,9000,9350,200,5,1,5,4,6,1,0,1,0,0,0,1,0
0,3200,8050,650,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4000,8600,700,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4350,2700,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,8150,8550,1400,3,3,3,5,0,0,0,0,0,1,0,0,0
1,7000,5950,750,2,2,6,0,0,0,0,0,1,0,0,0,0
0,550,6250,1300,3,0,0,0,0,0,0,1,0,0,0,0,0
0,7400,9100,2200,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5200,10400,9500,2,0,0,0,0,0,0,0,0,0,0,0,0
0,5900,8900,0,5,0,0,0,0,0,0,1,0,0,0,0,0
1,8750,800,900,2,4,6,0,0,0,0,0,1,0,0,0,0
1,10550,500,0,2,6,4,0,0,0,0,1,0,0,0,0,0
0,3900,5950,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,3150,10050,0,6,6,5,2,4,1,4,0,0,0,0,1,0
0,4300,400,1000,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6350,6000,550,4,0,0,0,0,0,0,1,0,0,0,0,0
0,10400,3800,950,6,0,0,0,0,0,0,1,0,0,0,0,0
0,250,2300,1250,3,0,0,0,0,0,0,1,0,0,0,0,0
1,6650,5800,4700,4,2,4,2,4,0,0,1,0,1,0,0,0
1,3500,2050,1650,2,6,3,0,0,0,0,1,0,0,0,0,0
1,3900,2250,4950,6,4,5,3,2,3,4,0,1,0,0,0,0
0,1750,6450,1550,4,0,0,0,0,0,0,1,0,0,0,0,0
0,8700,3400,450,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4400,7050,200,2,0,0,0,0,0,0,1,0,0,0,0,0
0,7650,4700,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,4100,9950,900,6,2,2,4,2,4,6,1,1,0,1,0,0
0,2450,3250,4750,4,0,0,0,0,0,0,1,0,0,0,0,0
0,2050,5100,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,1500,5050,1350,5,0,0,0,0,0,0,1,0,0,0,0,0
1,7900,7100,0,2,4,4,0,0,0,0,1,1,0,0,0,0
0,2050,5850,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,4950,9200,0,3,6,1,6,0,0,0,0,1,0,0,0,0
1,8300,8800,0,3,4,3,2,0,0,0,0,0,1,0,0,0
1,4950,1100,0,3,6,3,5,0,0,0,0,0,1,0,0,0
1,9700,10750,1250,2,3,3,0,0,0,0,1,1,0,0,0,0
1,8300,10400,1650,6,2,4,2,3,5,1,0,0,0,0,0,1
0,5150,200,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,100,5500,300,3,2,4,6,0,0,0,0,0,1,0,0,0
0,6100,5500,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8500,9900,100,3,5,5,5,0,0,0,1,1,1,0,0,0
0,4650,1750,650,5,0,0,0,0,0,0,1,0,0,0,0,0
0,900,8000,100,3,0,0,0,0,0,0,1,0,0,0,0,0
0,0,9650,300,3,0,0,0,0,0,0,1,0,0,0,0,0
1,9050,8350,200,3,6,1,2,0,0,0,0,1,0,0,0,0
1,2800,8250,1500,4,2,3,5,5,0,0,0,0,1,1,0,0
1,2350,9950,1700,3,2,3,3,0,0,0,1,0,0,0,0,0
0,4200,7550,700,3,0,0,0,0,0,0,1,0,0,0,0,0
1,5000,2450,350,6,1,5,3,4,5,5,1,1,0,0,1,1
0,3300,7450,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,1100,4350,1850,3,0,0,0,0,0,0,1,0,0,0,0,0
0,4800,4950,200,2,0,0,0,0,0,0,1,0,0,0,0,0
0,2600,2050,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6600,5700,3100,4,6,1,4,1,0,0,0,1,0,1,0,0
1,550,10350,600,6,2,1,2,1,4,2,1,1,1,1,0,1
0,9800,5250,650,4,0,0,0,0,0,0,1,0,0,0,0,0
1,1500,8900,450,3,3,4,2,0,0,0,0,0,1,0,0,0
1,7300,4250,1100,3,3,5,6,0,0,0,0,1,0,0,0,0
1,3650,4900,350,4,4,1,3,4,0,0,0,1,0,0,0,0
1,3000,500,800,6,6,6,4,5,5,4,1,1,1,1,1,1
1,3700,2700,0,4,1,1,3,5,0,0,1,1,0,0,0,0
1,6450,4200,0,4,2,6,5,4,0,0,0,0,1,0,0,0
1,9200,4350,1550,4,2,1,2,6,0,0,0,1,0,0,0,0
1,1100,800,200,4,3,3,6,1,0,0,0,0,0,1,0,0
1,8400,9150,1900,6,1,1,2,1,6,2,1,1,0,1,0,0
1,8700,1950,0,2,1,2,0,0,0,0,1,0,0,0,0,0
0,9250,650,700,3,0,0,0,0,0,0,1,0,0,0,0,0
0,1450,6850,450,5,0,0,0,0,0,0,1,0,0,0,0,0
0,350,1750,6250,6,0,0,0,0,0,0,1,0,0,0,0,0
0,6600,3350,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4600,6300,2000,4,4,6,6,3,0,0,0,1,1,0,0,0
0,7850,2150,1100,4,0,0,0,0,0,0,1,0,0,0,0,0
0,5450,5900,100,6,0,0,0,0,0,0,1,0,0,0,0,0
1,7550,6800,650,2,1,4,0,0,0,0,1,0,0,0,0,0
1,4050,2350,0,3,3,1,4,0,0,0,0,1,0,0,0,0
1,6100,9800,0,2,5,5,0,0,0,0,1,1,0,0,0,0
0,4250,8400,850,2,0,0,0,0,0,0,1,0,0,0,0,0
1,6800,900,0,5,2,2,1,4,1,0,0,0,1,0,1,0
0,6400,450,50,5,0,0,0,0,0,0,1,0,0,0,0,0
1,9650,1800,1750,3,3,2,3,0,0,0,0,1,0,0,0,0
0,7200,5350,950,3,0,0,0,0,0,0,1,0,0,0,0,0
0,2050,850,3900,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5750,2600,350,5,5,3,2,3,1,0,0,0,0,0,1,0
1,900,5100,2450,2,4,5,0,0,0,0,0,1,0,0,0,0
1,3600,7000,850,3,5,1,6,0,0,0,0,1,0,0,0,0
1,6100,1500,0,4,2,1,6,2,0,0,0,1,0,0,0,0
1,3700,3600,600,3,6,3,2,0,0,0,1,0,0,0,0,0
1,9450,8750,4150,2,3,3,0,0,0,0,1,1,0,0,0,0
1,6250,2950,600,4,4,4,5,4,0,0,1,1,1,1,0,0
0,950,2700,1000,6,0,0,0,0,0,0,1,0,0,0,0,0
1,950,10050,1850,3,5,1,3,0,0,0,0,1,0,0,0,0
1,6050,1200,1850,3,6,4,1,0,0,0,0,0,1,0,0,0
1,8050,9600,850,6,2,5,3,4,6,1,0,0,0,0,0,1
0,8350,5050,2800,4,0,0,0,0,0,0,1,0,0,0,0,0
1,5850,2550,0,2,1,5,0,0,0,0,1,0,0,0,0,0
0,4650,7300,900,2,0,0,0,0,0,0,1,0,0,0,0,0
0,8300,9000,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,3150,4150,350,6,0,0,0,0,0,0,1,0,0,0,0,0
1,3700,8100,0,3,3,3,5,0,0,0,0,0,1,0,0,0
1,3950,9600,0,5,2,3,3,1,2,0,0,0,0,1,0,0
0,6750,8150,600,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2850,3100,250,6,1,6,6,4,6,5,1,1,1,0,1,1
1,3350,50,500,4,1,4,3,1,0,0,1,0,0,1,0,0
1,7350,4150,100,3,4,1,2,0,0,0,0,1,0,0,0,0
1,4000,650,300,3,1,5,5,0,0,0,1,0,0,0,0,0
0,6050,8400,1750,5,0,0,0,0,0,0,1,0,0,0,0,0
0,8200,2700,3350,5,0,0,0,0,0,0,1,0,0,0,0,0
1,200,5450,900,4,5,4,6,4,0,0,1,0,0,0,0,0
0,300,5650,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6750,1950,0,6,0,0,0,0,0,0,1,0,0,0,0,0
0,7750,4200,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,9500,4950,1850,4,0,0,0,0,0,0,1,0,0,0,0,0
0,3750,6250,900,2,0,0,0,0,0,0,1,0,0,0,0,0
1,5600,7050,600,6,2,3,6,4,2,3,1,0,0,0,1,0
0,7900,2350,700,6,0,0,0,0,0,0,1,0,0,0,0,0
0,1000,2300,3250,6,0,0,0,0,0,0,1,0,0,0,0,0
1,4400,9500,750,3,2,6,5,0,0,0,0,0,1,0,0,0
1,9150,3500,1250,6,3,4,6,1,6,1,0,0,0,1,0,1
0,2600,4500,1950,4,0,0,0,0,0,0,1,0,0,0,0,0
0,650,5400,450,6,0,0,0,0,0,0,1,0,0,0,0,0
0,3950,100,550,4,0,0,0,0,0,0,1,0,0,0,0,0
0,3700,10500,1950,3,0,0,0,0,0,0,1,0,0,0,0,0
1,3500,8150,1650,3,6,1,4,0,0,0,0,1,0,0,0,0
0,9650,9300,900,5,0,0,0,0,0,0,1,0,0,0,0,0
0,4850,5600,150,4,0,0,0,0,0,0,1,0,0,0,0,0
0,5900,1000,1150,3,0,0,0,0,0,0,1,0,0,0,0,0
1,1950,1300,0,4,3,6,2,3,0,0,0,1,0,0,0,0
0,7750,1100,600,6,0,0,0,0,0,0,1,0,0,0,0,0
0,4850,3250,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,2800,1450,3150,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1950,6800,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,8950,6000,1100,2,5,1,0,0,0,0,0,1,0,0,0,0
0,7250,8300,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1,10300,4100,1250,2,5,5,0,0,0,0,1,1,0,0,0,0
0,1600,3650,1700,5,0,0,0,0,0,0,1,0,0,0,0,0
1,1950,4300,5400,4,3,2,3,1,0,0,0,0,0,1,0,0
1,9400,2000,3200,2,5,6,0,0,0,0,1,0,0,0,0,0
0,5250,2200,1950,5,0,0,0,0,0,0,1,0,0,0,0,0
1,10950,9400,0,5,1,2,1,5,2,0,1,0,1,0,0,0
1,8900,4250,0,5,2,3,4,4,5,0,0,0,0,0,1,0
1,7000,800,750,3,6,4,4,0,0,0,1,0,0,0,0,0
0,3300,3100,200,4,0,0,0,0,0,0,1,0,0,0,0,0
0,4300,1450,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,9300,3550,350,4,0,0,0,0,0,0,1,0,0,0,0,0
1,8000,9400,0,6,6,2,1,2,3,4,0,0,1,0,0,0
1,3800,4550,6350,5,3,5,5,2,6,0,0,1,1,0,0,0
1,1900,7600,1600,3,4,2,3,0,0,0,0,1,0,0,0,0
1,2400,4200,0,6,2,6,6,6,1,2,0,1,1,1,1,0
0,9500,8150,1250,6,0,0,0,0,0,0,1,0,0,0,0,0
0,8300,8600,1500,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9950,7350,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,4450,8350,1450,4,4,4,6,5,0,0,0,0,0,1,0,0
0,5250,10650,1050,2,0,0,0,0,0,0,1,0,0,0,0,0
1,3350,10300,0,4,1,1,6,2,0,0,1,1,0,0,0,0
0,2500,7650,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,9200,2750,1350,5,2,3,6,2,4,0,1,0,0,1,0,0
0,8900,3650,900,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3000,5700,950,6,0,0,0,0,0,0,1,0,0,0,0,0
1,4750,2500,0,3,5,5,1,0,0,0,0,0,1,0,0,0
1,6800,7300,0,3,4,2,5,0,0,0,0,0,1,0,0,0
0,5450,7900,200,2,0,0,0,0,0,0,1,0,0,0,0,0
0,800,4450,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,8650,1450,600,6,6,5,2,3,2,6,0,1,0,0,0,0
0,5000,7200,1400,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7650,6600,1750,4,3,3,6,5,0,0,0,0,0,1,0,0
0,9200,6950,9900,2,0,0,0,0,0,0,0,0,0,0,0,0
1,600,2200,2350,5,2,2,5,3,3,0,0,0,1,0,0,0
0,2200,3300,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,6550,7650,300,5,0,0,0,0,0,0,1,0,0,0,0,0
0,6500,8200,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1,4000,10150,2000,5,4,1,3,2,5,0,0,1,0,0,0,0
0,4550,8450,100,4,0,0,0,0,0,0,1,0,0,0,0,0
1,6200,9500,3250,4,1,2,1,3,0,0,1,0,1,0,0,0
0,9100,10750,7350,3,0,0,0,0,0,0,1,0,0,0,0,0
0,1800,4000,1400,1,0,0,0,0,0,0,0,0,0,0,0,0
1,950,3950,600,4,2,6,2,3,0,0,0,1,0,0,0,0
1,8500,1850,1000,4,2,5,5,6,0,0,0,1,1,0,0,0
0,3750,7300,600,4,0,0,0,0,0,0,1,0,0,0,0,0
1,7100,7750,900,2,6,6,0,0,0,0,1,1,0,0,0,0
0,1500,9700,350,4,0,0,0,0,0,0,1,0,0,0,0,0
1,550,6700,0,6,1,4,6,6,4,2,1,0,0,0,0,0
0,8050,6700,450,6,0,0,0,0,0,0,1,0,0,0,0,0
0,5150,1900,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,10500,2800,150,4,3,3,3,1,0,0,1,1,1,1,0,0
1,6950,9200,600,3,1,3,2,0,0,0,1,0,0,0,0,0
1,3400,8450,0,5,1,2,5,4,4,0,1,0,0,0,0,0
1,6700,2350,750,5,4,5,5,1,1,0,0,0,0,1,1,0
1,6850,4550,950,6,2,4,2,4,5,6,0,0,0,0,1,0
0,1150,6250,900,3,0,0,0,0,0,0,1,0,0,0,0,0
0,800,9150,3150,5,0,0,0,0,0,0,1,0,0,0,0,0
0,3500,3150,900,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9700,9550,4400,5,0,0,0,0,0,0,1,0,0,0,0,0
0,9250,2350,1700,4,0,0,0,0,0,0,1,0,0,0,0,0
1,7000,6550,0,4,2,5,4,5,0,0,0,1,0,1,0,0
0,3700,9250,50,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6300,8100,0,5,0,0,0,0,0,0,1,0,0,0,0,0
0,6150,2450,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4300,2300,0,2,3,4,0,0,0,0,1,0,0,0,0,0
1,5900,7850,400,4,1,3,6,2,0,0,1,0,0,0,0,0
1,5700,6700,650,4,2,4,2,6,0,0,0,0,0,1,0,0
0,5050,8000,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,9650,7050,200,4,0,0,0,0,0,0,1,0,0,0,0,0
0,4400,6400,1300,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6850,7650,6600,2,4,2,0,0,0,0,0,1,0,0,0,0
1,7550,8400,0,3,5,4,4,0,0,0,1,0,0,0,0,0
0,1850,4700,450,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4650,550,550,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5750,700,0,3,1,1,5,0,0,0,1,1,0,0,0,0
1,6750,8800,400,5,3,4,1,2,3,0,0,0,1,0,0,0
0,8350,2100,0,4,0,0,0,0,0,0,1,0,0,0,0,0
0,4450,9700,200,3,0,0,0,0,0,0,1,0,0,0,0,0
0,5950,8700,1450,3,0,0,0,0,0,0,1,0,0,0,0,0
0,3450,3450,300,2,0,0,0,0,0,0,1,0,0,0,0,0
0,3050,9200,0,4,0,0,0,0,0,0,1,0,0,0,0,0
1,900,1900,0,5,2,2,4,2,4,0,1,1,0,1,0,0
